ID,Name,Species,Variant,Generation,Evolves_from,Type1,Type2,Total,HP,Attack,Defense,Special_Atk,Special_Def,Speed,image_url,VGC2022_rules,Monthly Usage (k)
200,Misdreavus,Misdreavus,NULL,2,NULL,Ghost,NULL,435,60,60,60,85,85,85,https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png,Permitted,0
201,Unown,Unown,NULL,2,NULL,Psychic,NULL,336,48,72,48,72,48,48,https://img.pokemondb.net/sprites/sword-shield/icon/unown.png,Permitted,0
202,Wobbuffet,Wobbuffet,NULL,2,Wynaut,Psychic,NULL,405,190,33,58,33,58,33,https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png,Permitted,0
203,Girafarig,Girafarig,NULL,2,NULL,Normal,Psychic,455,70,80,65,90,65,85,https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png,Permitted,0
204,Pineco,Pineco,NULL,2,NULL,Bug,NULL,290,50,65,90,35,35,15,https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png,Permitted,0
205,Forretress,Forretress,NULL,2,Pineco,Bug,Steel,465,75,90,140,60,60,40,https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png,Permitted,0
207,Gligar,Gligar,NULL,2,NULL,Ground,Flying,430,65,75,105,35,65,85,https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png,Permitted,0
208,Mega Steelix,Steelix,Mega,6,Steelix,Steel,Ground,610,75,125,230,55,95,30,https://img.pokemondb.net/sprites/sword-shield/icon/steelix-mega.png,Banned,0
209,Snubbull,Snubbull,NULL,2,NULL,Fairy,NULL,300,60,80,50,40,40,30,https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png,Permitted,0
210,Granbull,Granbull,NULL,2,Snubbull,Fairy,NULL,450,90,120,75,60,60,45,https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png,Permitted,0
211,Hisuian Qwilfish,Qwilfish,Hisuian,2,NULL,Dark,Poison,440,65,95,85,55,55,85,https://img.pokemondb.net/s.png,Permitted,0
212,Mega Scizor,Scizor,Mega,6,Scizor,Bug,Steel,600,70,150,140,65,100,75,https://img.pokemondb.net/sprites/sword-shield/icon/scizor-mega.png,Banned,0
214,Mega Heracross,Heracross,Mega,6,Heracross,Bug,Fighting,600,80,185,115,40,105,75,https://img.pokemondb.net/sprites/sword-shield/icon/heracross-mega.png,Banned,0
215,Hisuian Sneasel,Sneasel,Hisuian,2,NULL,Poison,Fighting,430,55,95,55,35,75,115,https://img.pokemondb.net/s.png,Permitted,0
216,Teddiursa,Teddiursa,NULL,2,NULL,Normal,NULL,330,60,80,50,50,50,40,https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png,Permitted,0
217,Ursaring,Ursaring,NULL,2,Teddiursa,Normal,NULL,500,90,130,75,75,75,55,https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png,Permitted,0
218,Slugma,Slugma,NULL,2,NULL,Fire,NULL,250,40,40,40,70,40,20,https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png,Permitted,0
219,Magcargo,Magcargo,NULL,2,Slugma,Fire,Rock,430,60,50,120,90,80,30,https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png,Permitted,0
220,Swinub,Swinub,NULL,2,NULL,Ice,Ground,250,50,50,40,30,30,50,https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png,Permitted,0
221,Piloswine,Piloswine,NULL,2,Swinub,Ice,Ground,450,100,100,80,60,60,50,https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png,Permitted,0
223,Remoraid,Remoraid,NULL,2,NULL,Water,NULL,300,35,65,35,65,35,65,https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png,Permitted,0
224,Octillery,Octillery,NULL,2,Remoraid,Water,NULL,480,75,105,75,105,75,45,https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png,Permitted,0
225,Delibird,Delibird,NULL,2,NULL,Ice,Flying,330,45,55,45,65,45,75,https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png,Permitted,0
227,Skarmory,Skarmory,NULL,2,NULL,Steel,Flying,465,65,80,140,40,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png,Permitted,0
228,Houndour,Houndour,NULL,2,NULL,Dark,Fire,330,45,60,30,80,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png,Permitted,0
229,Houndoom,Houndoom,NULL,2,Houndour,Dark,Fire,500,75,90,50,110,80,95,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png,Permitted,0
229,Mega Houndoom,Houndoom,Mega,6,Houndoom,Dark,Fire,600,75,90,90,140,90,115,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom-mega.png,Banned,0
231,Phanpy,Phanpy,NULL,2,NULL,Ground,NULL,330,90,60,60,40,40,40,https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png,Permitted,0
232,Donphan,Donphan,NULL,2,Phanpy,Ground,NULL,500,90,120,120,60,60,50,https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png,Permitted,0
234,Stantler,Stantler,NULL,2,NULL,Normal,NULL,465,73,95,62,85,65,85,https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png,Permitted,0
235,Smeargle,Smeargle,NULL,2,NULL,Normal,NULL,250,55,20,35,20,45,75,https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png,Permitted,0
246,Larvitar,Larvitar,NULL,2,NULL,Rock,Ground,300,50,64,50,45,50,41,https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png,Permitted,0
247,Pupitar,Pupitar,NULL,2,Larvitar,Rock,Ground,410,70,84,70,65,70,51,https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png,Permitted,0
248,Mega Tyranitar,Tyranitar,Mega,6,Tyranitar,Rock,Dark,700,100,164,150,95,120,71,https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar-mega.png,Banned,0
252,Treecko,Treecko,NULL,3,NULL,Grass,NULL,310,40,45,35,65,55,70,https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png,Permitted,0
253,Grovyle,Grovyle,NULL,3,Treecko,Grass,NULL,405,50,65,45,85,65,95,https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png,Permitted,0
254,Mega Sceptile,Sceptile,Mega,6,Sceptile,Grass,Dragon,630,70,110,75,145,85,145,https://img.pokemondb.net/sprites/sword-shield/icon/sceptile-mega.png,Banned,0
255,Torchic,Torchic,NULL,3,NULL,Fire,NULL,310,45,60,40,70,50,45,https://img.pokemondb.net/sprites/sword-shield/icon/torchic.png,Permitted,0
256,Combusken,Combusken,NULL,3,Torchic,Fire,Fighting,405,60,85,60,85,60,55,https://img.pokemondb.net/sprites/sword-shield/icon/combusken.png,Permitted,0
257,Mega Blaziken,Blaziken,Mega,6,Blaziken,Fire,Fighting,630,80,160,80,130,80,100,https://img.pokemondb.net/sprites/sword-shield/icon/blaziken-mega.png,Banned,0
258,Mudkip,Mudkip,NULL,3,NULL,Water,NULL,310,50,70,50,50,50,40,https://img.pokemondb.net/sprites/sword-shield/icon/mudkip.png,Permitted,0
259,Marshtomp,Marshtomp,NULL,3,Mudkip,Water,Ground,405,70,85,70,60,70,50,https://img.pokemondb.net/sprites/sword-shield/icon/marshtomp.png,Permitted,0
260,Mega Swampert,Swampert,Mega,6,Swampert,Water,Ground,635,100,150,110,95,110,70,https://img.pokemondb.net/sprites/sword-shield/icon/swampert-mega.png,Banned,0
261,Poochyena,Poochyena,NULL,3,NULL,Dark,NULL,220,35,55,35,30,30,35,https://img.pokemondb.net/sprites/sword-shield/icon/poochyena.png,Permitted,0
262,Mightyena,Mightyena,NULL,3,Poochyena,Dark,NULL,420,70,90,70,60,60,70,https://img.pokemondb.net/sprites/sword-shield/icon/mightyena.png,Permitted,0
263,Zigzagoon,Zigzagoon,NULL,3,NULL,Normal,NULL,240,38,30,41,30,41,60,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png,Permitted,0
263,Galarian Zigzagoon,Zigzagoon,Galarian,8,NULL,Dark,Normal,240,38,30,41,30,41,60,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon-galarian.png,Permitted,0
264,Linoone,Linoone,NULL,3,Zigzagoon,Normal,NULL,420,78,70,61,50,61,100,https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png,Permitted,0
264,Galarian Linoone,Linoone,Galarian,8,Zigzagoon,Dark,Normal,420,78,70,61,50,61,100,https://img.pokemondb.net/sprites/sword-shield/icon/linoone-galarian.png,Permitted,0
265,Wurmple,Wurmple,NULL,3,NULL,Bug,NULL,195,45,45,35,20,30,20,https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png,Permitted,0
266,Silcoon,Silcoon,NULL,3,Wurmple,Bug,NULL,205,50,35,55,25,25,15,https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png,Permitted,0
267,Beautifly,Beautifly,NULL,3,Silcoon,Bug,Flying,395,60,70,50,100,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png,Permitted,0
268,Cascoon,Cascoon,NULL,3,Wurmple,Bug,NULL,205,50,35,55,25,25,15,https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png,Permitted,0
269,Dustox,Dustox,NULL,3,Cascoon,Bug,Poison,385,60,50,70,50,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png,Permitted,0
270,Lotad,Lotad,NULL,3,NULL,Water,Grass,220,40,30,30,40,50,30,https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png,Permitted,0
271,Lombre,Lombre,NULL,3,Lotad,Water,Grass,340,60,50,50,60,70,50,https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png,Permitted,0
273,Seedot,Seedot,NULL,3,NULL,Grass,NULL,220,40,40,50,30,30,30,https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png,Permitted,0
274,Nuzleaf,Nuzleaf,NULL,3,Seedot,Grass,Dark,340,70,70,40,60,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png,Permitted,0
276,Taillow,Taillow,NULL,3,NULL,Normal,Flying,270,40,55,30,30,30,85,https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png,Permitted,0
277,Swellow,Swellow,NULL,3,Taillow,Normal,Flying,455,60,85,60,75,50,125,https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png,Permitted,0
278,Wingull,Wingull,NULL,3,NULL,Water,Flying,270,40,30,30,55,30,85,https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png,Permitted,0
280,Ralts,Ralts,NULL,3,NULL,Psychic,Fairy,198,28,25,25,45,35,40,https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png,Permitted,0
281,Kirlia,Kirlia,NULL,3,Ralts,Psychic,Fairy,278,38,35,35,65,55,50,https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png,Permitted,0
282,Mega Gardevoir,Gardevoir,Mega,6,Gardevoir,Psychic,Fairy,618,68,85,65,165,135,100,https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir-mega.png,Banned,0
283,Surskit,Surskit,NULL,3,NULL,Bug,Water,269,40,30,32,50,52,65,https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png,Permitted,0
284,Masquerain,Masquerain,NULL,3,Surskit,Bug,Flying,454,70,60,62,100,82,80,https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png,Permitted,0
285,Shroomish,Shroomish,NULL,3,NULL,Grass,NULL,295,60,40,60,40,60,35,https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png,Permitted,0
286,Breloom,Breloom,NULL,3,Shroomish,Grass,Fighting,460,60,130,80,60,60,70,https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png,Permitted,0
287,Slakoth,Slakoth,NULL,3,NULL,Normal,NULL,280,60,60,60,35,35,30,https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png,Permitted,0
288,Vigoroth,Vigoroth,NULL,3,Slakoth,Normal,NULL,440,80,80,80,55,55,90,https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png,Permitted,0
289,Slaking,Slaking,NULL,3,Vigoroth,Normal,NULL,670,150,160,100,95,65,100,https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png,Permitted,0
290,Nincada,Nincada,NULL,3,NULL,Bug,Ground,266,31,45,90,30,30,40,https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png,Permitted,0
293,Whismur,Whismur,NULL,3,NULL,Normal,NULL,240,64,51,23,51,23,28,https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png,Permitted,0
294,Loudred,Loudred,NULL,3,Whismur,Normal,NULL,360,84,71,43,71,43,48,https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png,Permitted,0
296,Makuhita,Makuhita,NULL,3,NULL,Fighting,NULL,237,72,60,30,20,30,25,https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png,Permitted,0
297,Hariyama,Hariyama,NULL,3,Makuhita,Fighting,NULL,474,144,120,60,40,60,50,https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png,Permitted,0
299,Nosepass,Nosepass,NULL,3,NULL,Rock,NULL,375,30,45,135,45,90,30,https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png,Permitted,0
300,Skitty,Skitty,NULL,3,NULL,Normal,NULL,260,50,45,45,35,35,50,https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png,Permitted,0
301,Delcatty,Delcatty,NULL,3,Skitty,Normal,NULL,400,70,65,65,55,55,90,https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png,Permitted,0
302,Mega Sableye,Sableye,Mega,6,Sableye,Dark,Ghost,480,50,85,125,85,115,20,https://img.pokemondb.net/sprites/sword-shield/icon/sableye-mega.png,Banned,0
303,Mawile,Mawile,NULL,3,NULL,Steel,Fairy,380,50,85,85,55,55,50,https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png,Permitted,0
303,Mega Mawile,Mawile,Mega,6,Mawile,Steel,Fairy,480,50,105,125,55,95,50,https://img.pokemondb.net/sprites/sword-shield/icon/mawile-mega.png,Banned,0
304,Aron,Aron,NULL,3,NULL,Steel,Rock,330,50,70,100,40,40,30,https://img.pokemondb.net/sprites/sword-shield/icon/aron.png,Permitted,0
305,Lairon,Lairon,NULL,3,Aron,Steel,Rock,430,60,90,140,50,50,40,https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png,Permitted,0
306,Aggron,Aggron,NULL,3,Lairon,Steel,Rock,530,70,110,180,60,60,50,https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png,Permitted,0
306,Mega Aggron,Aggron,Mega,6,Aggron,Steel,NULL,630,70,140,230,60,80,50,https://img.pokemondb.net/sprites/sword-shield/icon/aggron-mega.png,Banned,0
307,Meditite,Meditite,NULL,3,NULL,Fighting,Psychic,280,30,40,55,40,55,60,https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png,Permitted,0
308,Medicham,Medicham,NULL,3,Meditite,Fighting,Psychic,410,60,60,75,60,75,80,https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png,Permitted,0
308,Mega Medicham,Medicham,Mega,6,Medicham,Fighting,Psychic,510,60,100,85,80,85,100,https://img.pokemondb.net/sprites/sword-shield/icon/medicham-mega.png,Banned,0
309,Electrike,Electrike,NULL,3,NULL,Electric,NULL,295,40,45,40,65,40,65,https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png,Permitted,0
310,Mega Manectric,Manectric,Mega,6,Manectric,Electric,NULL,575,70,75,80,135,80,135,https://img.pokemondb.net/sprites/sword-shield/icon/manectric-mega.png,Banned,0
311,Plusle,Plusle,NULL,3,NULL,Electric,NULL,405,60,50,40,85,75,95,https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png,Permitted,0
312,Minun,Minun,NULL,3,NULL,Electric,NULL,405,60,40,50,75,85,95,https://img.pokemondb.net/sprites/sword-shield/icon/minun.png,Permitted,0
313,Volbeat,Volbeat,NULL,3,NULL,Bug,NULL,430,65,73,75,47,85,85,https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png,Permitted,0
314,Illumise,Illumise,NULL,3,NULL,Bug,NULL,430,65,47,75,73,85,85,https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png,Permitted,0
315,Roselia,Roselia,NULL,3,Budew,Grass,Poison,400,50,60,45,100,80,65,https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png,Permitted,0
316,Gulpin,Gulpin,NULL,3,NULL,Poison,NULL,302,70,43,53,43,53,40,https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png,Permitted,0
317,Swalot,Swalot,NULL,3,Gulpin,Poison,NULL,467,100,73,83,73,83,55,https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png,Permitted,0
318,Carvanha,Carvanha,NULL,3,NULL,Water,Dark,305,45,90,20,65,20,65,https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png,Permitted,0
319,Mega Sharpedo,Sharpedo,Mega,6,Sharpedo,Water,Dark,560,70,140,70,110,65,105,https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo-mega.png,Banned,0
320,Wailmer,Wailmer,NULL,3,NULL,Water,NULL,400,130,70,35,70,35,60,https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png,Permitted,0
321,Wailord,Wailord,NULL,3,Wailmer,Water,NULL,500,170,90,45,90,45,60,https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png,Permitted,0
322,Numel,Numel,NULL,3,NULL,Fire,Ground,305,60,60,40,65,45,35,https://img.pokemondb.net/sprites/sword-shield/icon/numel.png,Permitted,0
323,Camerupt,Camerupt,NULL,3,Numel,Fire,Ground,460,70,100,70,105,75,40,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt.png,Permitted,0
323,Mega Camerupt,Camerupt,Mega,6,Camerupt,Fire,Ground,560,70,120,100,145,105,20,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt-mega.png,Banned,0
325,Spoink,Spoink,NULL,3,NULL,Psychic,NULL,330,60,25,35,70,80,60,https://img.pokemondb.net/sprites/sword-shield/icon/spoink.png,Permitted,0
326,Grumpig,Grumpig,NULL,3,Spoink,Psychic,NULL,470,80,45,65,90,110,80,https://img.pokemondb.net/sprites/sword-shield/icon/grumpig.png,Permitted,0
327,Spinda,Spinda,NULL,3,NULL,Normal,NULL,360,60,60,60,60,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/spinda.png,Permitted,0
328,Trapinch,Trapinch,NULL,3,NULL,Ground,NULL,290,45,100,45,45,45,10,https://img.pokemondb.net/sprites/sword-shield/icon/trapinch.png,Permitted,0
329,Vibrava,Vibrava,NULL,3,Trapinch,Ground,Dragon,340,50,70,50,50,50,70,https://img.pokemondb.net/sprites/sword-shield/icon/vibrava.png,Permitted,0
331,Cacnea,Cacnea,NULL,3,NULL,Grass,NULL,335,50,85,40,85,40,35,https://img.pokemondb.net/sprites/sword-shield/icon/cacnea.png,Permitted,0
332,Cacturne,Cacturne,NULL,3,Cacnea,Grass,Dark,475,70,115,60,115,60,55,https://img.pokemondb.net/sprites/sword-shield/icon/cacturne.png,Permitted,0
333,Swablu,Swablu,NULL,3,NULL,Normal,Flying,310,45,40,60,40,75,50,https://img.pokemondb.net/sprites/sword-shield/icon/swablu.png,Permitted,0
334,Mega Altaria,Altaria,Mega,6,Altaria,Dragon,Fairy,590,75,110,110,110,105,80,https://img.pokemondb.net/sprites/sword-shield/icon/altaria-mega.png,Banned,0
335,Zangoose,Zangoose,NULL,3,NULL,Normal,NULL,458,73,115,60,60,60,90,https://img.pokemondb.net/sprites/sword-shield/icon/zangoose.png,Permitted,0
336,Seviper,Seviper,NULL,3,NULL,Poison,NULL,458,73,100,60,100,60,65,https://img.pokemondb.net/sprites/sword-shield/icon/seviper.png,Permitted,0
337,Lunatone,Lunatone,NULL,3,NULL,Rock,Psychic,460,90,55,65,95,85,70,https://img.pokemondb.net/sprites/sword-shield/icon/lunatone.png,Permitted,0
338,Solrock,Solrock,NULL,3,NULL,Rock,Psychic,460,90,95,85,55,65,70,https://img.pokemondb.net/sprites/sword-shield/icon/solrock.png,Permitted,0
339,Barboach,Barboach,NULL,3,NULL,Water,Ground,288,50,48,43,46,41,60,https://img.pokemondb.net/sprites/sword-shield/icon/barboach.png,Permitted,0
340,Whiscash,Whiscash,NULL,3,Barboach,Water,Ground,468,110,78,73,76,71,60,https://img.pokemondb.net/sprites/sword-shield/icon/whiscash.png,Permitted,0
341,Corphish,Corphish,NULL,3,NULL,Water,NULL,308,43,80,65,50,35,35,https://img.pokemondb.net/sprites/sword-shield/icon/corphish.png,Permitted,0
343,Baltoy,Baltoy,NULL,3,NULL,Ground,Psychic,300,40,40,55,40,70,55,https://img.pokemondb.net/sprites/sword-shield/icon/baltoy.png,Permitted,0
345,Lileep,Lileep,NULL,3,NULL,Rock,Grass,355,66,41,77,61,87,23,https://img.pokemondb.net/sprites/sword-shield/icon/lileep.png,Permitted,0
347,Anorith,Anorith,NULL,3,NULL,Rock,Bug,355,45,95,50,40,50,75,https://img.pokemondb.net/sprites/sword-shield/icon/anorith.png,Permitted,0
348,Armaldo,Armaldo,NULL,3,Anorith,Rock,Bug,495,75,125,100,70,80,45,https://img.pokemondb.net/sprites/sword-shield/icon/armaldo.png,Permitted,0
349,Feebas,Feebas,NULL,3,NULL,Water,NULL,200,20,15,20,10,55,80,https://img.pokemondb.net/sprites/sword-shield/icon/feebas.png,Permitted,0
351,Castform,Castform,NULL,3,NULL,Normal,NULL,420,70,70,70,70,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/castform.png,Permitted,0
351,Castform Sunny Form,Castform,Sunny Form,3,NULL,Fire,NULL,420,70,70,70,70,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/castform-sunny.png,Permitted,0
351,Castform Rainy Form,Castform,Rainy Form,3,NULL,Water,NULL,420,70,70,70,70,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/castform-rainy.png,Permitted,0
351,Castform Snowy Form,Castform,Snowy Form,3,NULL,Ice,NULL,420,70,70,70,70,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/castform-snowy.png,Permitted,0
352,Kecleon,Kecleon,NULL,3,NULL,Normal,NULL,440,60,90,70,60,120,40,https://img.pokemondb.net/sprites/sword-shield/icon/kecleon.png,Permitted,0
353,Shuppet,Shuppet,NULL,3,NULL,Ghost,NULL,295,44,75,35,63,33,45,https://img.pokemondb.net/sprites/sword-shield/icon/shuppet.png,Permitted,0
354,Mega Banette,Banette,Mega,6,Banette,Ghost,NULL,555,64,165,75,93,83,75,https://img.pokemondb.net/sprites/sword-shield/icon/banette-mega.png,Banned,0
354,Banette,Banette,NULL,3,Shuppet,Ghost,NULL,455,64,115,65,83,63,65,https://img.pokemondb.net/sprites/sword-shield/icon/banette.png,Permitted,0
355,Duskull,Duskull,NULL,3,NULL,Ghost,NULL,295,20,40,90,30,90,25,https://img.pokemondb.net/sprites/sword-shield/icon/duskull.png,Permitted,0
357,Tropius,Tropius,NULL,3,NULL,Grass,Flying,460,99,68,83,72,87,51,https://img.pokemondb.net/sprites/sword-shield/icon/tropius.png,Permitted,0
358,Chimecho,Chimecho,NULL,3,Chingling,Psychic,NULL,455,75,50,80,95,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/chimecho.png,Permitted,0
359,Absol,Absol,NULL,3,NULL,Dark,NULL,465,65,130,60,75,60,75,https://img.pokemondb.net/sprites/sword-shield/icon/absol.png,Permitted,0
359,Mega Absol,Absol,Mega,6,Absol,Dark,NULL,565,65,150,60,115,60,115,https://img.pokemondb.net/sprites/sword-shield/icon/absol-mega.png,Banned,0
361,Snorunt,Snorunt,NULL,3,NULL,Ice,NULL,300,50,50,50,50,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/snorunt.png,Permitted,0
362,Mega Glalie,Glalie,Mega,6,Glalie,Ice,NULL,580,80,120,80,120,80,100,https://img.pokemondb.net/sprites/sword-shield/icon/glalie-mega.png,Banned,0
362,Glalie,Glalie,NULL,3,Snorunt,Ice,NULL,480,80,80,80,80,80,80,https://img.pokemondb.net/sprites/sword-shield/icon/glalie.png,Permitted,0
363,Spheal,Spheal,NULL,3,NULL,Ice,Water,290,70,40,50,55,50,25,https://img.pokemondb.net/sprites/sword-shield/icon/spheal.png,Permitted,0
364,Sealeo,Sealeo,NULL,3,Spheal,Ice,Water,410,90,60,70,75,70,45,https://img.pokemondb.net/sprites/sword-shield/icon/sealeo.png,Permitted,0
365,Walrein,Walrein,NULL,3,Sealeo,Ice,Water,530,110,80,90,95,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/walrein.png,Permitted,0
366,Clamperl,Clamperl,NULL,3,NULL,Water,NULL,345,35,64,85,74,55,32,https://img.pokemondb.net/sprites/sword-shield/icon/clamperl.png,Permitted,0
367,Huntail,Huntail,NULL,3,Clamperl,Water,NULL,485,55,104,105,94,75,52,https://img.pokemondb.net/sprites/sword-shield/icon/huntail.png,Permitted,0
368,Gorebyss,Gorebyss,NULL,3,Clamperl,Water,NULL,485,55,84,105,114,75,52,https://img.pokemondb.net/sprites/sword-shield/icon/gorebyss.png,Permitted,0
369,Relicanth,Relicanth,NULL,3,NULL,Water,Rock,485,100,90,130,45,65,55,https://img.pokemondb.net/sprites/sword-shield/icon/relicanth.png,Permitted,0
370,Luvdisc,Luvdisc,NULL,3,NULL,Water,NULL,330,43,30,55,40,65,97,https://img.pokemondb.net/sprites/sword-shield/icon/luvdisc.png,Permitted,0
371,Bagon,Bagon,NULL,3,NULL,Dragon,NULL,300,45,75,60,40,30,50,https://img.pokemondb.net/sprites/sword-shield/icon/bagon.png,Permitted,0
372,Shelgon,Shelgon,NULL,3,Bagon,Dragon,NULL,420,65,95,100,60,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/shelgon.png,Permitted,0
373,Mega Salamence,Salamence,Mega,6,Salamence,Dragon,Flying,700,95,145,130,120,90,120,https://img.pokemondb.net/sprites/sword-shield/icon/salamence-mega.png,Banned,0
374,Beldum,Beldum,NULL,3,NULL,Steel,Psychic,300,40,55,80,35,60,30,https://img.pokemondb.net/sprites/sword-shield/icon/beldum.png,Permitted,0
375,Metang,Metang,NULL,3,Beldum,Steel,Psychic,420,60,75,100,55,80,50,https://img.pokemondb.net/sprites/sword-shield/icon/metang.png,Permitted,0
376,Mega Metagross,Metagross,Mega,6,Metagross,Steel,Psychic,700,80,145,150,105,110,110,https://img.pokemondb.net/sprites/sword-shield/icon/metagross-mega.png,Banned,0
387,Turtwig,Turtwig,NULL,4,NULL,Grass,NULL,318,55,68,64,45,55,31,https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png,Permitted,0
388,Grotle,Grotle,NULL,4,Turtwig,Grass,NULL,405,75,89,85,55,65,36,https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png,Permitted,0
389,Torterra,Torterra,NULL,4,Grotle,Grass,Ground,525,95,109,105,75,85,56,https://img.pokemondb.net/sprites/sword-shield/icon/torterra.png,Permitted,0
390,Chimchar,Chimchar,NULL,4,NULL,Fire,NULL,309,44,58,44,58,44,61,https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png,Permitted,0
391,Monferno,Monferno,NULL,4,Chimchar,Fire,Fighting,405,64,78,52,78,52,81,https://img.pokemondb.net/sprites/sword-shield/icon/monferno.png,Permitted,0
392,Infernape,Infernape,NULL,4,Monferno,Fire,Fighting,534,76,104,71,104,71,108,https://img.pokemondb.net/sprites/sword-shield/icon/infernape.png,Permitted,0
393,Piplup,Piplup,NULL,4,NULL,Water,NULL,314,53,51,53,61,56,40,https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png,Permitted,0
